Id,ActivityDay,Calories,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,StepTotal,TotalDistance,TrackerDistance,LoggedActivitiesDistance
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,8.15999984741211,8.15999984741211,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,6.48000001907349,6.48000001907349,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,8.59000015258789,8.59000015258789,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,9.88000011444092,9.88000011444092,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,6.67999982833862,6.67999982833862,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,6.34000015258789,6.34000015258789,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,8.13000011444092,8.13000011444092,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,9.03999996185303,9.03999996185303,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,6.40999984741211,6.40999984741211,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,9.80000019073486,9.80000019073486,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,8.78999996185303,8.78999996185303,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,12.210000038147,12.210000038147,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,8.52999973297119,8.52999973297119,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,7.15000009536743,7.15000009536743,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,9.25,9.25,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,6.80999994277954,6.80999994277954,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,9.71000003814697,9.71000003814697,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,9.65999984741211,9.65999984741211,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,8.89999961853027,8.89999961853027,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,8.02999973297119,8.02999973297119,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,7.71000003814697,7.71000003814697,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,6.57999992370605,6.57999992370605,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,7.71999979019165,7.71999979019165,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,7.76999998092651,7.76999998092651,0.0
1503960366,2016-04-13,1797,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,10735,0.0,0.0,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,8.5,8.5,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,6.96999979019165,6.96999979019165,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,6.73999977111816,6.73999977111816,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,6.28000020980835,6.28000020980835,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,8.15999984741211,8.15999984741211,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,6.48000001907349,6.48000001907349,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,8.59000015258789,8.59000015258789,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,9.88000011444092,9.88000011444092,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,6.67999982833862,6.67999982833862,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,6.34000015258789,6.34000015258789,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,8.13000011444092,8.13000011444092,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,9.03999996185303,9.03999996185303,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,6.40999984741211,6.40999984741211,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,9.80000019073486,9.80000019073486,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,8.78999996185303,8.78999996185303,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,12.210000038147,12.210000038147,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,8.52999973297119,8.52999973297119,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,7.15000009536743,7.15000009536743,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,9.25,9.25,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,6.80999994277954,6.80999994277954,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,9.71000003814697,9.71000003814697,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,9.65999984741211,9.65999984741211,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,8.89999961853027,8.89999961853027,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,8.02999973297119,8.02999973297119,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,7.71000003814697,7.71000003814697,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,6.57999992370605,6.57999992370605,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,7.71999979019165,7.71999979019165,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,7.76999998092651,7.76999998092651,0.0
1503960366,2016-04-14,1776,1218,181,11,30,0.0,3.91000008583069,0.400000005960464,2.44000005722046,10460,0.0,0.0,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,8.5,8.5,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,6.96999979019165,6.96999979019165,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,6.73999977111816,6.73999977111816,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,6.28000020980835,6.28000020980835,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,8.15999984741211,8.15999984741211,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,6.48000001907349,6.48000001907349,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,8.59000015258789,8.59000015258789,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,9.88000011444092,9.88000011444092,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,6.67999982833862,6.67999982833862,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,6.34000015258789,6.34000015258789,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,8.13000011444092,8.13000011444092,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,9.03999996185303,9.03999996185303,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,6.40999984741211,6.40999984741211,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,9.80000019073486,9.80000019073486,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,8.78999996185303,8.78999996185303,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,12.210000038147,12.210000038147,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,8.52999973297119,8.52999973297119,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,7.15000009536743,7.15000009536743,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,9.25,9.25,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,6.80999994277954,6.80999994277954,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,9.71000003814697,9.71000003814697,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,9.65999984741211,9.65999984741211,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,8.89999961853027,8.89999961853027,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,8.02999973297119,8.02999973297119,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,7.71000003814697,7.71000003814697,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,6.57999992370605,6.57999992370605,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,7.71999979019165,7.71999979019165,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,7.76999998092651,7.76999998092651,0.0
1503960366,2016-04-15,1745,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,9762,0.0,0.0,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,8.5,8.5,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,6.96999979019165,6.96999979019165,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,6.73999977111816,6.73999977111816,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,6.28000020980835,6.28000020980835,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,8.15999984741211,8.15999984741211,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,6.48000001907349,6.48000001907349,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,8.59000015258789,8.59000015258789,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,9.88000011444092,9.88000011444092,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,6.67999982833862,6.67999982833862,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,6.34000015258789,6.34000015258789,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,8.13000011444092,8.13000011444092,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,9.03999996185303,9.03999996185303,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,6.40999984741211,6.40999984741211,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,9.80000019073486,9.80000019073486,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,8.78999996185303,8.78999996185303,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,12.210000038147,12.210000038147,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,8.52999973297119,8.52999973297119,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,7.15000009536743,7.15000009536743,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,9.25,9.25,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,6.80999994277954,6.80999994277954,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,9.71000003814697,9.71000003814697,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,9.65999984741211,9.65999984741211,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,8.89999961853027,8.89999961853027,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,8.02999973297119,8.02999973297119,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,7.71000003814697,7.71000003814697,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,6.57999992370605,6.57999992370605,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,7.71999979019165,7.71999979019165,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,7.76999998092651,7.76999998092651,0.0
1503960366,2016-04-16,1863,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,12669,0.0,0.0,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,8.5,8.5,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,6.96999979019165,6.96999979019165,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,6.73999977111816,6.73999977111816,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,6.28000020980835,6.28000020980835,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,8.15999984741211,8.15999984741211,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,6.48000001907349,6.48000001907349,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,8.59000015258789,8.59000015258789,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,9.88000011444092,9.88000011444092,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,6.67999982833862,6.67999982833862,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,6.34000015258789,6.34000015258789,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,8.13000011444092,8.13000011444092,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,9.03999996185303,9.03999996185303,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,6.40999984741211,6.40999984741211,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,9.80000019073486,9.80000019073486,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,8.78999996185303,8.78999996185303,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,12.210000038147,12.210000038147,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,8.52999973297119,8.52999973297119,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,7.15000009536743,7.15000009536743,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,9.25,9.25,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,6.80999994277954,6.80999994277954,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,9.71000003814697,9.71000003814697,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,9.65999984741211,9.65999984741211,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,8.89999961853027,8.89999961853027,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,8.02999973297119,8.02999973297119,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,7.71000003814697,7.71000003814697,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,6.57999992370605,6.57999992370605,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,7.71999979019165,7.71999979019165,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,7.76999998092651,7.76999998092651,0.0
1503960366,2016-04-17,1728,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,9705,0.0,0.0,0.0
1503960366,2016-04-18,1921,1149,233,16,42,0.0,4.71000003814697,0.639999985694885,3.25,13019,8.5,8.5,0.0
1503960366,2016-04-18,1921,1149,233,16,42,0.0,4.71000003814697,0.639999985694885,3.25,13019,6.96999979019165,6.96999979019165,0.0
1503960366,2016-04-18,1921,1149,233,16,42,0.0,4.71000003814697,0.639999985694885,3.25,13019,6.73999977111816,6.73999977111816,0.0
1503960366,2016-04-18,1921,1149,233,16,42,0.0,4.71000003814697,0.639999985694885,3.25,13019,6.28000020980835,6.28000020980835,0.0
1503960366,2016-04-18,1921,1149,233,16,42,0.0,4.71000003814697,0.639999985694885,3.25,13019,8.15999984741211,8.15999984741211,0.0
1503960366,2016-04-18,1921,1149,233,16,42,0.0,4.71000003814697,0.639999985694885,3.25,13019,6.48000001907349,6.48000001907349,0.0
1503960366,2016-04-18,1921,1149,233,16,42,0.0,4.71000003814697,0.639999985694885,3.25,13019,8.59000015258789,8.59000015258789,0.0
1503960366,2016-04-18,1921,1149,233,16,42,0.0,4.71000003814697,0.639999985694885,3.25,13019,9.88000011444092,9.88000011444092,0.0
1503960366,2016-04-18,1921,1149,233,16,42,0.0,4.71000003814697,0.639999985694885,3.25,13019,6.67999982833862,6.67999982833862,0.0
1503960366,2016-04-18,1921,1149,233,16,42,0.0,4.71000003814697,0.639999985694885,3.25,13019,6.34000015258789,6.34000015258789,0.0
1503960366,2016-04-18,1921,1149,233,16,42,0.0,4.71000003814697,0.639999985694885,3.25,13019,8.13000011444092,8.13000011444092,0.0
1503960366,2016-04-18,1921,1149,233,16,42,0.0,4.71000003814697,0.639999985694885,3.25,13019,9.03999996185303,9.03999996185303,0.0
1503960366,2016-04-18,1921,1149,233,16,42,0.0,4.71000003814697,0.639999985694885,3.25,13019,6.40999984741211,6.40999984741211,0.0
